,link_id,link_dir,link_name,from_node_id,to_node_id,link_type,link_length,number_of_lanes,link_speed_limit,link_geometry,right_turn_lanes,left_turn_lanes,straight_turn_lanes,u_turn_lanes
245,4314_1,single,益田路,9785,4364_1_4314,driving,3.7169109742104958,3,Not Defined,"LINESTRING(114.0513647175353 22.535300578407263 0.1366849986926989,114.05136681564451 22.535559325076548 0.20497582468115555,114.05136589237937 22.535592879062506 0.213748334396537)",0.0,0.0,3.0,0.0
246,4336_-1,single,益田路,5514_-1_4336,4336_-1_4364,driving,23.408401070933785,5,Not Defined,"LINESTRING(114.05120667950077 22.535830647314903 0.2751119240391919,114.05121249429298 22.53561933067371 0.2201368140586648)",5.0,0.0,0.0,0.0
247,4336_1,single,益田路,4336_1_4364,5514_1_4336,driving,23.408401070933785,4,Not Defined,"LINESTRING(114.05138380654314 22.535623398490667 0.22176547966459326,114.05137799200998 22.53583471513785 0.27674059884525487)",0.0,0.0,4.0,0.0
248,4364_-1,single,益田路,4336_-1_4364,4364_-1_4314,driving,3.331464736541685,6,Not Defined,"LINESTRING(114.05121249429298 22.53561933067371 0.2201368140586648,114.05124713240635 22.53562015317196 0.22046218800052855,114.051247959954 22.535590078757725 0.212625596486080,114.05122751139923 22.535589593198097 0.2124332701864834)",0,0,6,0
249,4364_1,single,益田路,4364_1_4314,4336_1_4364,driving,3.331464736541685,5,Not Defined,"LINESTRING(114.05136589237937 22.535592879062506 0.2137483343965375,114.05134084543224 22.535592284330132 0.21350795168004266,114.05134001790458 22.53562235874484 0.221344544605928)",0.0,0.0,5.0,0.0
250,4412_-1,single,益田路,9745,4412_-1_3194,driving,40.08994041646288,4,Not Defined,"LINESTRING(114.05112312080736 22.54537123600292 2.889086970385041,114.05102414936354 22.54516837544731 2.831887181522131,114.05102522074314 22.545077679059762 2.806135980860515,114.05102691654062 22.544987216949234 2.780413137107633,114.05102870875015 22.54489698159843 2.7547701282301857,114.05102925504151 22.544806148918045 2.72902519540344,114.05102925503583 22.544806148917996 2.729025195403448)",0,0,4,0
251,4412_1,single,益田路,4412_1_3194,9745,driving,40.08994041646288,5,Not Defined,"LINESTRING(114.05120960614808 22.544807642243033 2.7299756805192446,114.0512096061476 22.54480764224303 2.729975680519245,114.05120836987864 22.54489907065773 2.7558867016752187,114.05120688930852 22.5449894253742 2.7815642056281304,114.05120550128294 22.54507952713856 2.8071860589096502,114.05120453016436 22.54516937995469 2.8326990692794096,114.05112312080736 22.54537123600292 2.88908697038504)",1.25,0.0,3.75,0.0
252,4446_-1,single,益田路,2940_-1_4446,9745,driving,47.07894658888541,5,Not Defined,"LINESTRING(114.0510267018368 22.54598758234843 3.063936309664375,114.0510267018368 22.54598758234843 3.063936309664375,114.05102857144207 22.54589806604701 3.038351203642317,114.05102977958798 22.54580820211878 3.0126109729917174,114.05103053673643 22.54571799795955 2.986770227258265,114.05103122834684 22.54556436646257 2.942898437467228,114.05112312080736 22.54537123600292 2.889086970385041)",1.25,0.0,3.75,0.0
253,4446_1,single,益田路,9745,2940_1_4446,driving,47.07894658888541,4,Not Defined,"LINESTRING(114.05112312080736 22.54537123600292 2.889086970385041,114.05120314026883 22.545564482273758 2.9434351846077726,114.05120253986523 22.545719218671945 2.9876206502250087,114.0512019373937 22.54580960540477 3.0135137092862667,114.05120120290938 22.545900278848794 3.039485305583993,114.05119955207863 22.545991229444038 3.065478720525400)",0.0,0.0,4.0,0.0
254,4480_-1,single,福中三路,9836,9745,driving,77.63220783907647,2,Not Defined,"LINESTRING(114.04985184380315 22.545361855760746 2.884033679779278,114.05008700572466 22.54532036076461 2.872529491930562,114.05018417226867 22.54532223633512 2.8732000696048914,114.05028135633685 22.545324053961046 2.8738755684009116,114.05037855680376 22.545325856442403 2.874566161329771,114.0504757725468 22.545327686600153 2.875282021402638,114.05057300244387 22.54532958727615 2.876033333593974,114.05067024537077 22.54533160133309 2.876830283581987,114.0508417344075 22.545335559823016 2.878377815304313,114.05112312080736 22.54537123600292 2.889086970385041)",1.0,1.0,0.0,0.0
255,4480_1,single,福中三路,9745,9836,driving,77.63220783907647,2,Not Defined,"LINESTRING(114.05112312080736 22.54537123600292 2.889086970385041,114.05083990401401 22.545398785669477 2.89627308782511,114.05066867061245 22.54539482657493 2.8947259804313896,114.0505715285798 22.545392809370597 2.8939283506394076,114.05047436765122 22.545390904279703 2.8931759237441756,114.05037718894613 22.545389068997714 2.8924586773309597,114.05027999358457 22.545387261199213 2.891766589688759,114.050182782687 22.545385438537956 2.8910896236247074,114.05008555737426 22.545383558646797 2.8904177454645605,114.04985184380315 22.545361855760746 2.88403367977927)",1.0,1.0,0.0,0.0
256,4504_-1,single,福中三路,9745,4504_-1_18148,driving,83.50688204261051,2,Not Defined,"LINESTRING(114.05112312080736 22.54537123600292 2.889086970385041,114.05141715550532 22.54534001236838 2.88112061618839,114.05151434699026 22.545341118994838 2.881780070039393,114.05161154491663 22.54534218531064 2.882445909459745,114.05170874907274 22.54534322696451 2.8831219113276085,114.0518059592469 22.545344259608015 2.8838118440764866,114.05190317522738 22.545345298895562 2.8845194866957184,114.05200039680254 22.54534636048442 2.885248611841153,114.05209762376069 22.545347460034716 2.8860029970947,114.05222895523647 22.545349033221413 2.887068734378561)",0,0,2,0
257,4504_1,single,福中三路,4504_1_18148,9745,driving,83.50688204261051,3,Not Defined,"LINESTRING(114.05222785873 22.54542503154174 2.9085822088952886,114.05209660572697 22.54542345929646 2.907517104245688,114.05199942019522 22.54542236021468 2.9067630356586522,114.05190222586137 22.54542129892301 2.906034112473295,114.05180502293695 22.545420259774556 2.9053265641448784,114.05170781163359 22.54541922711838 2.9046366222398374,114.05161059216294 22.545418185299596 2.9039605169171647,114.05151336473685 22.54541711865927 2.9032944748172524,114.05141612956714 22.54541601153449 2.9026347246916617,114.05112312080736 22.54537123600292 2.889086970385041)",1.5,1.5,0.0,0.0
258,4588_-1,single,深南大道,3323_-1_4588,9746,driving,1.7993998607768622,6,Not Defined,"LINESTRING(114.05311324924511 22.542958916145988 2.2208302101876103,114.05311324726169 22.542958922295586 2.22083190967642,114.05305286517276 22.542938413590367 2.214800361370423)",0.8571428571428571,0.8571428571428571,4.285714285714286,0.0
259,4623_-1,single,益田路辅路,9731,593,driving,57.77682964082319,2,Not Defined,"LINESTRING(114.05097881808646 22.541758180372526 1.8783790031261551,114.050997359871 22.541698215883795 1.8619939076806384,114.05099908169252 22.541607738843595 1.8369412659944233,114.05100111978054 22.54151731752815 1.8118778669043947,114.0510034601765 22.541426952771197 1.7868265440688682,114.05100598465081 22.54133664352245 1.7618093190501232,114.05101060721428 22.541176236353998 1.71748949063730,114.05094512527918 22.541060775957572 1.6861822894536642)",2.0,0.0,0.0,0.0
260,4632_-1,single,益田路辅路,593,9748,driving,47.06866612859481,2,Not Defined,"LINESTRING(114.05094512527918 22.541060775957572 1.6861822894536642,114.05101712431848 22.54083804366471 1.6245042628956055,114.0510196431913 22.540747877072185 1.599895804840565,114.0510221549918 22.540657600422357 1.5753270891286606,114.05102444136759 22.540567217427693 1.5507585391586731,114.05102852972837 22.540412717282894 1.508716229535571,114.05112656330418 22.54028186616604 1.4732428834799627)",0.6666666666666666,0.0,1.3333333333333333,0.0
261,4641_-1,single,兴融三路,8767_-1_4641,593,driving,58.68221157079176,2,Not Defined,"LINESTRING(114.05021904504133 22.54099311756759 1.6661117128856247,114.0503162524762 22.54099416037177 1.666545997188414,114.05041345991243 22.540995203117664 1.6669959498541118,114.05051066735007 22.54099624580509 1.6674615736976124,114.0506078747891 22.54099728843388 1.6679428694226472,114.05078947978699 22.54099923613733 1.6688840212793694,114.05094512527918 22.541060775957572 1.6861822894536642)",2.0,0.0,0.0,0.0
262,4641_1,single,兴融三路,593,8767_1_4641,driving,58.68221157079176,1,Not Defined,"LINESTRING(114.05094512527918 22.541060775957572 1.6861822894536642,114.05078893267822 22.54104325602659 1.6809753770176186,114.05060732762284 22.541041308322537 1.6800342251546145,114.05051012015319 22.541040265693425 1.679552929426344,114.05041291268502 22.54103922300569 1.679087304172253,114.05031570521831 22.541038180259484 1.6786373507997745,114.0502184977531 22.541037137454982 1.678203065790292)",0.0,0.0,1.0,0.0
263,4680_-1,single,兴融一路,8784_-1_4680,9748,driving,46.165137839997946,1,Not Defined,"LINESTRING(114.05037365960145 22.540291814367894 1.474213363321295,114.05082242470877 22.540295945044612 1.4762710581974363,114.05112656330418 22.54028186616604 1.4732428834799627)",1.0,0.0,0.0,0.0
264,4680_1,single,兴融一路,9748,8784_1_4680,driving,46.165137839997946,1,Not Defined,"LINESTRING(114.05112656330418 22.54028186616604 1.4732428834799627,114.05082211651998 22.540324840663263 1.4841684940045696,114.0503733513198 22.540320709985707 1.482110797008323)",0.0,0.0,1.0,0.0
265,4746_-1,single,深南大道,9749,9732,driving,6.503082257899186,5,Not Defined,"LINESTRING(114.05244751304394 22.54225723774618 2.022184211772167,114.05274505809004 22.54224811434624 2.021258943540355,114.05280717980442 22.542233676741628 2.01761193166867,114.0528464933967 22.54226260185163 2.0258533035724833)",0.0,0.0,5.0,0.0
266,4756_-1,single,深南大道,9733,9749,driving,70.64805571587283,5,Not Defined,"LINESTRING(114.05157259998636 22.54244138472801 2.0693824232182334,114.05164985737358 22.542403020708814 2.059029416935079,114.05174604196537 22.542403405071763 2.05951070285628,114.051840918249 22.54240279461793 2.0597259924116376,114.05193433506369 22.542398932075898 2.0590479167286078,114.05202695430982 22.542391201270355 2.0573079111644796,114.05211983175423 22.542380068084817 2.0546398306839624,114.05221289992102 22.542366007105407 2.051175307899954,114.05231208562726 22.54234832504758 2.046751536019983,114.05244751304394 22.54225723774618 2.022184211772167)",1.0,0.0,4.0,0.0
267,4784_1,single,益田路,9742,9750,driving,9.964983577761382,3,Not Defined,"LINESTRING(114.05139364126241 22.54266386186853 2.130524116585621,114.05134412559659 22.542825350988895 2.1750773351349237,114.05134191126788 22.542915314474573 2.1994519312098206,114.05138713276763 22.54294021836807 2.207370914620386)",0.0,0.0,3.0,0.0
268,4791_1,single,益田路,9754,9750,driving,21.4973932881497,1,Not Defined,"LINESTRING(114.05170281054431 22.542726501963713 2.1490620534373863,114.05158115282248 22.542794480799472 2.167502388274329,114.05149438597739 22.54285441910129 2.1838619684385456,114.05144332218404 22.542921804264253 2.202436936162841,114.05138713276763 22.54294021836807 2.207370914620386)",1.0,0.0,0.0,0.0
269,4818_-1,single,深南大道,9751,4818_-1_9165,driving,56.81031864291246,2,Not Defined,"LINESTRING(114.04963353474376 22.543229252457337 2.2845500297195223,114.04940419815159 22.54325545708239 2.2917489246266145,114.04930412682268 22.543252914284437 2.2910451771843885,114.04920671500558 22.54325022675863 2.2903199598783113,114.04911074974318 22.54324664503572 2.2893617655118312,114.04901315126892 22.54324496333059 2.2889496587903384,114.0488498847806 22.543240827560698 2.28792177338837)",0,0,2,0
270,4844_-1,single,深南大道,3096_-1_4844,9752,driving,30.170290547835798,3,Not Defined,"LINESTRING(114.05095864263184 22.54380769288749 2.448390749444466,114.0509466758698 22.54380773518464 2.4483707869691083,114.05094835008516 22.543717417530633 2.422969527221634,114.05094844456953 22.543627179477255 2.3975582658763104,114.05094655554937 22.54353299376256 2.37109509864443,114.05094357862991 22.54353280053288 2.371360175180599)",1.5,0.0,1.5,0.0
271,4853_-1,single,深南大道,9752,4853_-1_3107,driving,27.023586550154356,2,Not Defined,"LINESTRING(114.05094357862991 22.54353280053288 2.371360175180599,114.05086810302622 22.54339859473135 2.3336672513701457,114.0508006478063 22.543338472780235 2.316743079243797,114.05066871626452 22.543286240850776 2.301919901353887,114.05066836032199 22.543267825845124 2.2967800551070883)",0,0,2,0
272,4868_-1,single,深南大道,3288_-1_4868,9753,driving,5.149293241504933,5,Not Defined,"LINESTRING(114.05083588365349 22.54240701116099 2.057580492109655,114.05083618049157 22.542391730805768 2.0533428696040708,114.0508862887738 22.542392585989298 2.05370565444462,114.05092421247903 22.54241762983702 2.0607502311878423)",0.8333333333333333,0.0,4.166666666666667,0.0
273,4877_-1,single,益田路辅路,9753,9730,driving,6.312139663110248,2,Not Defined,"LINESTRING(114.05092421247903 22.54241762983702 2.0607502311878423,114.05099240991875 22.542258460002227 2.017263792724084,114.05099326710149 22.542201713633084 2.002014102664938,114.05099613666867 22.542181850875274 1.9955890825467624)",0.0,0.0,2.0,0.0
274,4951_-1,single,福中路,179_-1_4951,9755,driving,24.031282159441172,4,Not Defined,"LINESTRING(114.05175692538998 22.547267265978718 3.431567380810052,114.05185408824006 22.547269918367363 3.4327217305515143,114.05198998770837 22.54726966321411 3.4332252099974734,114.05201955358822 22.547261236378734 3.430933090470746)",4.0,0.0,0.0,0.0
275,4951_1,single,福中路,9755,179_1_4951,driving,24.031282159441172,5,Not Defined,"LINESTRING(114.05201955358822 22.547261236378734 3.430933090470746,114.05198796401939 22.547438919929945 3.4817844857484013,114.0518508843407 22.547437474217453 3.4807883082817375,114.05175364708685 22.547436274325648 3.480050342027354)",0.0,0.0,5.0,0.0
276,4975_-1,single,福中路,9755,4975_-1_2757,driving,14.720055148592628,4,Not Defined,"LINESTRING(114.05201955358822 22.547261236378734 3.430933090470746,114.05208342637968 22.547271652976928 3.434209835916264,114.05222901223105 22.547278835358895 3.436944726747036,114.05222901219423 22.547278836081894 3.4369449357526443)",0,0,4,0
277,4975_1,single,福中路,4975_1_2757,9755,driving,14.720055148592628,5,Not Defined,"LINESTRING(114.05222071478481 22.54744176445031 3.483659466841556,114.05222070143006 22.547442026684134 3.483734696195763,114.05208107334062 22.547439888465092 3.482474741712369,114.05201955358822 22.547261236378734 3.43093309047074)",5.0,0.0,0.0,0.0
278,5002_-1,single,福华三路,1335_-1_5002,5002_-1_5024,driving,15.268513560685829,6,Not Defined,"LINESTRING(114.05243164928419 22.53524016273881 0.1252693963546768,114.05257581916342 22.53524690959145 0.12790027832787057)",0,0,6,0
279,5002_1,single,福华三路,5002_1_5024,1335_1_5002,driving,15.268513560685829,3,Not Defined,"LINESTRING(114.05257071807999 22.535402794640966 0.16897973459090204,114.0524202953609 22.535399081000094 0.16711643573445775)",0.0,0.0,3.0,0.0
280,5024_-1,single,福华三路,5002_-1_5024,5024_-1_5385,driving,12.49523528095541,6,Not Defined,"LINESTRING(114.05257581916342 22.53524690959145 0.12790027832787057,114.05257581916342 22.53524690959157 0.12790027762414943,114.05269517656447 22.535251014815028 0.1297095996219369)",0,0,6,0
281,5024_1,single,福华三路,5024_1_5385,5002_1_5024,driving,12.49523528095541,3,Not Defined,"LINESTRING(114.05269315636802 22.53540504173446 0.17031608913971455,114.05257071808002 22.535402794640923 0.16897973459090207)",0.0,0.0,3.0,0.0
282,5048_-1,single,新洲路,9756,5048_-1_6769,driving,98.02154260582464,4,Not Defined,"LINESTRING(114.04445776671187 22.538103806842685 0.8998657431344653,114.04454344466998 22.538181412885464 0.9202857259561159,114.04454300431118 22.538271910625266 0.9446463777994999,114.04454223500446 22.538362380458672 0.9690124310735643,114.0445407851158 22.53845281782116 0.9933868681496818,114.04453883351485 22.53854322258669 1.017769629915435,114.04453670638962 22.53863359807839 1.0421604130672084,114.0445351514439 22.538723954985603 1.0665575328964785,114.04453231842056 22.538814268249354 1.0909704164551013,114.04452941171796 22.538904554566827 1.1153953495022917,114.04452535170972 22.53906721875646 1.159442896515052)",0,0,4,0
283,5048_1,single,新洲路,5048_1_6769,9756,driving,98.02154260582464,4,Not Defined,"LINESTRING(114.04435880991224 22.539064886709895 1.1601681883679278,114.04436146040231 22.53890212362907 1.1161051658008363,114.04436293346185 22.538811844380994 1.0916936280865035,114.04436427560346 22.538721589772123 1.0673085661526898,114.04436552029365 22.538631360721237 1.0429485176652682,114.04436676017596 22.5385411587541 1.018611699393221,114.04436784799644 22.538450982222365 0.9942974505411714,114.04436854985813 22.538360829313522 0.970005783775182,114.04436916270811 22.538270703550467 0.945733765279934,114.04436953331796 22.53818060375988 0.9214809101905744,114.04445776671187 22.538103806842685 0.8998657431344653)",0.0,0.0,4.0,0.0
